Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19
15.990308,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-7.093382,2080374960,-0.124100,1.188301,0.020735
15.991408,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-7.681949,2080374960,-0.134457,1.141165,0.019912
15.992524,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-7.681949,2080374960,-0.134457,1.141165,0.019912
15.993595,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-7.681949,2080374960,-0.134457,1.141165,0.019912
15.994761,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-7.681949,2080374960,-0.134457,1.141165,0.019912
15.995843,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-7.681949,2080374960,-0.134457,1.141165,0.019912
15.996898,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-7.681949,2080374960,-0.134457,1.141165,0.019912
15.997941,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-7.681949,2080374960,-0.134457,1.141165,0.019912
15.999012,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-8.222260,2080374960,-0.143978,1.141165,0.019912
16.000127,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-8.222260,2080374960,-0.143978,1.141165,0.019912
16.001181,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-8.222260,2080374960,-0.143978,1.141165,0.019912
16.002254,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-8.222260,2080374960,-0.143978,1.141165,0.019912
16.003344,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-8.222260,2080374960,-0.143978,1.141165,0.019912
16.004434,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-8.222260,2080374960,-0.143978,1.141165,0.019912
16.005524,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.022634,0.000000,0.000000,9,4663,-8.804151,2080374960,-0.154246,1.141165,0.019912
16.006609,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.022634,0.000000,0.000000,9,4663,-8.804151,2080374960,-0.154246,1.141165,0.019912
16.007728,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-8.804151,2080374960,-0.154246,1.141165,0.019912
16.008827,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-8.804151,2080374960,-0.154246,1.141165,0.019912
16.009894,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-8.804151,2080374960,-0.154246,1.141165,0.019912
16.010947,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-9.337914,2080374960,-0.163680,1.094017,0.019090
16.012029,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-9.337914,2080374960,-0.163680,1.094017,0.019090
16.013143,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-9.337914,2080374960,-0.163680,1.094017,0.019090
16.014236,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-9.337914,2080374960,-0.163680,1.094017,0.019090
16.015327,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-9.337914,2080374960,-0.163680,1.094017,0.019090
16.016417,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-9.337914,2080374960,-0.163680,1.094017,0.019090
16.017514,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-9.868270,2080374960,-0.173067,1.094017,0.019090
16.018653,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-9.868270,2080374960,-0.173067,1.094017,0.019090
16.0197,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-9.868270,2080374960,-0.173067,1.094017,0.019090
16.020756,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.023214,0.000000,0.000000,9,4663,-9.868270,2080374960,-0.173067,1.094017,0.019090
16.021854,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.023214,0.000000,0.000000,9,4663,-9.868270,2080374960,-0.173067,1.094017,0.019090
16.022943,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-10.395056,2080374960,-0.182407,1.094017,0.019090
16.02404,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-10.395056,2080374960,-0.182407,1.094017,0.019090
16.02516,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-10.395056,2080374960,-0.182407,1.094017,0.019090
16.026258,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-10.395056,2080374960,-0.182407,1.094017,0.019090
16.0273,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-10.395056,2080374960,-0.182407,1.094017,0.019090
16.028376,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-10.395056,2080374960,-0.182407,1.094017,0.019090
16.029455,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-10.395056,2080374960,-0.182407,1.094017,0.019090
16.030589,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-10.961531,2080374960,-0.192469,1.046856,0.018267
16.031649,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-10.961531,2080374960,-0.192469,1.046856,0.018267
16.032707,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-10.961531,2080374960,-0.192469,1.046856,0.018267
16.033799,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-10.961531,2080374960,-0.192469,1.046856,0.018267
16.034859,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-10.961531,2080374960,-0.192469,1.046856,0.018267
16.035958,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-10.961531,2080374960,-0.192469,1.046856,0.018267
16.037049,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-11.480381,2080374960,-0.201702,1.046856,0.018267
16.038137,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-11.480381,2080374960,-0.201702,1.046856,0.018267
16.039232,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.020893,0.000000,0.000000,9,4663,-11.480381,2080374960,-0.201702,1.046856,0.018267
16.040319,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.020893,0.000000,0.000000,9,4663,-11.480381,2080374960,-0.201702,1.046856,0.018267
16.041425,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.020893,0.000000,0.000000,9,4663,-11.480381,2080374960,-0.201702,1.046856,0.018267
16.042579,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-12.505836,2080374960,-0.220002,0.999683,0.017444
16.043613,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-12.505836,2080374960,-0.220002,0.999683,0.017444
16.044661,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-12.505836,2080374960,-0.220002,0.999683,0.017444
16.04578,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-12.505836,2080374960,-0.220002,0.999683,0.017444
16.046834,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-12.505836,2080374960,-0.220002,0.999683,0.017444
16.047924,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-12.505836,2080374960,-0.220002,0.999683,0.017444
16.049017,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-13.012170,2080374960,-0.229065,0.999683,0.017444
16.050106,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-13.012170,2080374960,-0.229065,0.999683,0.017444
16.0512,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.025535,0.000000,0.000000,9,4663,-13.012170,2080374960,-0.229065,0.999683,0.017444
16.052291,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.025535,0.000000,0.000000,9,4663,-13.012170,2080374960,-0.229065,0.999683,0.017444
16.053375,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-13.012170,2080374960,-0.229065,0.999683,0.017444
16.054487,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-13.012170,2080374960,-0.229065,0.999683,0.017444
16.055561,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-13.514072,2080374960,-0.238068,0.999683,0.017444
16.056627,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-13.514072,2080374960,-0.238068,0.999683,0.017444
16.057755,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-13.514072,2080374960,-0.238068,0.999683,0.017444
16.058829,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-13.514072,2080374960,-0.238068,0.999683,0.017444
16.059916,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-13.514072,2080374960,-0.238068,0.999683,0.017444
16.060993,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-13.514072,2080374960,-0.238068,0.999683,0.017444
16.062079,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-13.514072,2080374960,-0.238068,0.999683,0.017444
16.063171,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.023214,0.000000,0.000000,9,4663,-14.011423,2080374960,-0.247009,0.952498,0.016621
16.064266,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.023214,0.000000,0.000000,9,4663,-14.011423,2080374960,-0.247009,0.952498,0.016621
16.065355,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-14.011423,2080374960,-0.247009,0.952498,0.016621
16.066446,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-14.011423,2080374960,-0.247009,0.952498,0.016621
16.067539,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.035982,0.000000,0.000000,9,4663,-14.011423,2080374960,-0.247009,0.952498,0.016621
16.068626,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-14.504110,2080374960,-0.255885,0.952498,0.016621
16.069724,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-14.504110,2080374960,-0.255885,0.999683,0.017444
16.070778,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-14.504110,2080374960,-0.255885,0.999683,0.017444
16.071852,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-14.504110,2080374960,-0.255885,0.999683,0.017444
16.072937,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-14.504110,2080374960,-0.255885,0.999683,0.017444
16.074033,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-14.504110,2080374960,-0.255885,0.999683,0.017444
16.075128,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-14.951552,2080374960,-0.263965,0.999683,0.017444
16.076229,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-14.951552,2080374960,-0.263965,0.999683,0.017444
16.077327,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.025535,0.000000,0.000000,9,4663,-14.951552,2080374960,-0.263965,0.999683,0.017444
16.078401,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.025535,0.000000,0.000000,9,4663,-14.951552,2080374960,-0.263965,0.999683,0.017444
16.079492,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-14.951552,2080374960,-0.263965,0.999683,0.017444
16.080626,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-15.435010,2080374960,-0.272715,0.999683,0.017444
16.081682,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-15.435010,2080374960,-0.272715,0.999683,0.017444
16.082739,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-15.435010,2080374960,-0.272715,0.999683,0.017444
16.083831,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-15.435010,2080374960,-0.272715,0.999683,0.017444
16.084886,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-15.435010,2080374960,-0.272715,0.999683,0.017444
16.085977,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-15.435010,2080374960,-0.272715,0.999683,0.017444
16.087064,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-15.913515,2080374960,-0.281396,0.952498,0.016621
16.088155,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-15.913515,2080374960,-0.281396,0.952498,0.016621
16.089217,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.035982,0.000000,0.000000,9,4663,-15.913515,2080374960,-0.281396,0.952498,0.016621
16.090307,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.035982,0.000000,0.000000,9,4663,-15.913515,2080374960,-0.281396,0.952498,0.016621
16.091399,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-15.913515,2080374960,-0.281396,0.952498,0.016621
16.092527,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-15.913515,2080374960,-0.281396,0.952498,0.016621
16.093603,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-16.347718,2080374960,-0.289292,0.952498,0.016621
16.094696,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-16.347718,2080374960,-0.289292,0.952498,0.016621
16.095738,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-16.347718,2080374960,-0.289292,0.952498,0.016621
16.096788,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-16.347718,2080374960,-0.289292,0.952498,0.016621
16.097835,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-16.347718,2080374960,-0.289292,0.952498,0.016621
16.098887,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-16.347718,2080374960,-0.289292,0.952498,0.016621
16.099999,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-16.347718,2080374960,-0.289292,0.952498,0.016621
16.101089,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-16.816492,2080374960,-0.297838,0.952498,0.016621
16.10218,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-16.816492,2080374960,-0.297838,0.952498,0.016621
16.103267,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-16.816492,2080374960,-0.297838,0.952498,0.016621
16.104358,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-16.816492,2080374960,-0.297838,0.952498,0.016621
16.105444,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-16.816492,2080374960,-0.297838,0.952498,0.016621
16.106574,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-17.280078,2080374960,-0.306312,0.952498,0.016621
16.10764,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-17.280078,2080374960,-0.306312,0.952498,0.016621
16.108753,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-17.280078,2080374960,-0.306312,0.952498,0.016621
16.109822,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-17.280078,2080374960,-0.306312,0.952498,0.016621
16.1109,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-17.280078,2080374960,-0.306312,0.952498,0.016621
16.11198,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-17.280078,2080374960,-0.306312,0.952498,0.016621
16.113078,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.023214,0.000000,0.000000,9,4663,-17.700416,2080374960,-0.314015,0.952498,0.016621
16.114182,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.023214,0.000000,0.000000,9,4663,-17.700416,2080374960,-0.314015,0.952498,0.016621
16.115246,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-17.700416,2080374960,-0.314015,0.952498,0.016621
16.116334,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-17.700416,2080374960,-0.314015,0.952498,0.016621
16.117421,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-17.700416,2080374960,-0.314015,0.952498,0.016621
16.11857,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-18.153876,2080374960,-0.322346,0.905301,0.015797
16.119617,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-18.153876,2080374960,-0.322346,0.905301,0.015797
16.120716,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-18.153876,2080374960,-0.322346,0.905301,0.015797
16.121766,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-18.153876,2080374960,-0.322346,0.905301,0.015797
16.122819,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.025535,0.000000,0.000000,9,4663,-18.153876,2080374960,-0.322346,0.905301,0.015797
16.123912,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.025535,0.000000,0.000000,9,4663,-18.153876,2080374960,-0.322346,0.905301,0.015797
16.125027,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-18.934486,2080374960,-0.336743,0.905301,0.015797
16.126115,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-18.934486,2080374960,-0.336743,0.905301,0.015797
16.127201,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.035982,0.000000,0.000000,9,4663,-18.934486,2080374960,-0.336743,0.905301,0.015797
16.128284,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.035982,0.000000,0.000000,9,4663,-18.934486,2080374960,-0.336743,0.905301,0.015797
16.129368,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.023214,0.000000,0.000000,9,4663,-18.934486,2080374960,-0.336743,0.905301,0.015797
16.130459,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.023214,0.000000,0.000000,9,4663,-18.934486,2080374960,-0.336743,0.905301,0.015797
16.131548,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-19.336732,2080374960,-0.344190,0.905301,0.015797
16.132617,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-19.336732,2080374960,-0.344190,0.905301,0.015797
16.133683,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-19.336732,2080374960,-0.344190,0.905301,0.015797
16.134735,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-19.336732,2080374960,-0.344190,0.905301,0.015797
16.135826,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-19.336732,2080374960,-0.344190,0.905301,0.015797
16.136883,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-19.698411,2080374960,-0.350903,0.858092,0.014973
16.137974,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-19.698411,2080374960,-0.350903,0.858092,0.014973
16.139032,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-19.698411,2080374960,-0.350903,0.858092,0.014973
16.140128,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-19.698411,2080374960,-0.350903,0.858092,0.014973
16.141191,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-19.698411,2080374960,-0.350903,0.858092,0.014973
16.142292,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-19.698411,2080374960,-0.350903,0.858092,0.014973
16.143387,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-19.698411,2080374960,-0.350903,0.858092,0.014973
16.144486,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-19.698411,2080374960,-0.350903,0.858092,0.014973
16.145549,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-20.091836,2080374960,-0.358224,0.858092,0.014973
16.146635,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031919,0.000000,0.000000,9,4663,-20.091836,2080374960,-0.358224,0.858092,0.014973
16.147754,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.024955,0.000000,0.000000,9,4663,-20.091836,2080374960,-0.358224,0.858092,0.014973
16.148809,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-20.091836,2080374960,-0.358224,0.858092,0.014973
16.149902,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.027276,0.000000,0.000000,9,4663,-20.091836,2080374960,-0.358224,0.858092,0.014973
16.150988,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-20.480606,2080374960,-0.365478,0.905301,0.015797
16.152083,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.033660,0.000000,0.000000,9,4663,-20.480606,2080374960,-0.365478,0.905301,0.015797
16.153138,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-20.480606,2080374960,-0.365478,0.905301,0.015797
16.154235,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-20.480606,2080374960,-0.365478,0.905301,0.015797
16.155329,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-20.480606,2080374960,-0.365478,0.905301,0.015797
16.156423,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-20.480606,2080374960,-0.365478,0.905301,0.015797
16.157536,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.031339,0.000000,0.000000,9,4663,-20.829978,2080374960,-0.372014,0.905301,0.015797
16.158684,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.035982,0.000000,0.000000,9,4663,-20.829978,2080374960,-0.372014,0.905301,0.015797
16.159775,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.035982,0.000000,0.000000,9,4663,-20.829978,2080374960,-0.372014,0.905301,0.015797
16.160828,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-20.829978,2080374960,-0.372014,0.905301,0.015797
16.161913,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-20.829978,2080374960,-0.372014,0.905301,0.015797
16.162997,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-21.175477,2080374960,-0.378494,0.905301,0.015797
16.164086,2,0,77.082479,0.000000,29.997680,0.000000,0.999829,0.000000,0.029598,0.000000,0.000000,9,4663,-21.175477,2080374960,-0.378494,0.905301,0.015797
